constituency_id,candidate_name,party_abbreviation,symbol_name
PP-103,HAFIZ ABID HUSSAIN,Independent,Ox 
PP-103,CH ARSLAN SHOUKAT,TLP,Crane 
PP-103,JAFAR ALI,PML N,Tiger 
PP-103,MUNTAZIR MEHDI,Independent,Bottle 
PP-276,Mian Khizir Hayat Makwal,Independent,Bucket 
PP-276,Jamshaid Ahmad,PAR,Jharoo 
PP-276,Shair Ali,MMA,Book 
PP-276,Ghulam Yasin,Independent,Charpai 
PP-276,Muhammad Jamil Ahmad Shah,PPPP,Arrow 
PP-276,Muhammad Ramzan,ATP,Tyre 
PP-276,Muhammad Shoaib,Independent,Bowl 
PP-276,Muhammad Shahzad Iqbal,TLP,Crane 
PP-276,Muhammad Shahbaz,PPP SB,Fist 
PP-276,Muhammad Sadiq,TLI,Cannon 
PP-276,Muhammad Abdullah Fahad,Independent,Screw Driver 
PP-276,Muhammad Aoon Hamid,PTI,Bat 
PP-276,Malik Ahmad Karim Qaswar Langrriya,Independent,Pitcher 
PP-276,Malik Muhammad Ajmal,Independent,Teapot 
PP-276,Manzoor Ahmad,Independent,Lock 
PP-276,Mehar Ghulam Nabbi Arshad,Independent,Water Cooler 
PP-276,Amjad Ali Jam,Independent,Jeep 
PP-239,Ehtesham ul Haq Laleka,PTI,Bat 
PP-239,Irfan Sarwar,Independent,Excavator 
PP-239,Muhammad Awais Asghar,PML Z,Helicopter 
PP-239,Muhammad Saleem,MMA,Book 
PP-239,Muhammad Sohail,AATPK,Chair 
PP-239,Muhammad Sohail Khan Zahid,Independent,Tonga 
PP-239,Muhammad Tahir Khalid,Independent,Sheep 
PP-239,Muhammad Arif,PKI,Plough 
PP-239,Noor Muhammad Ghaffari,Independent,Charpai 
PP-239,Nazar Muhammad alias Ahmad Nadeem,Independent,Rabbit 
PP-239,Muhammad Yaseen,Independent,Scooter 
PP-239,Adnan Asghar,Independent,Apple 
PP-239,Abdul Malik,Independent,Bowl 
PP-239,Ikram Ullah Khan,Independent,Mobile Phone 
PP-239,Parveen Iqbal,Independent,Ring 
PP-239,Rana Abdur Rauf,PML N,Tiger 
PP-239,Rana Abdul Majeed Khan,Independent,Jeep 
PP-239,Rao Ijaz Ali Khan,Independent,Carrom Board 
PP-239,Riaz Ahmad,Independent,Bucket 
PP-239,Sardar Mudassir Fareed,Independent,Bottle 
PP-239,Syed Irfan Mohsin,PHP,Sun 
PP-239,Sheikh Fazal Elahi,Independent,Television 
PP-239,Abdur Raheem,Independent,Jug 
PP-239,Muhammad Farooq,TLP,Crane 
PP-228,NAZIR AHMAD KHAN,PTI,Bat 
PP-228,MUHAMMAD AFZAL,MMA,Book 
PP-228,MUHAMMAD ASHRAF SHAHID,Independent,Bucket 
PP-228,IZZAT JAVAID KHAN,Independent,Hammer 
PP-228,SHAH NAWAZ,PPPP,Arrow 
PP-228,SYED MUTI UL HAQ SHAH,Independent,Pencil 
PP-228,SYED MUHAMMAD RAFI UD DIN BUKHARI,PML N,Tiger 
PP-228,HASSAN MEHMOOD,Independent,Pitcher 
PP-280,Muhammad Tariq Aziz,Independent,Spoon 
PP-280,Niaz Muhammad,Independent,Jeep 
PP-280,Malik Usman Ali,Independent,Bottle 
PP-280,Malik Abdul Rasheed Samtia,Independent,Hen 
PP-280,Malik Ahmed Ali Aulakh,Independent,Bucket 
PP-280,Muhammad Tariq,PAR,Jharoo 
PP-280,Muhammad Hussain,Independent,Apple 
PP-280,Muhammad Akram,TLP,Crane 
PP-280,Muhammad Athar Maqbool,PTI,Bat 
PP-280,Mubashar Naeem Choudhry,MMA,Book 
PP-280,Ghulam Rasool,Independent,Pitcher 
PP-280,Inam ul Haq,PPPP,Arrow 
PP-280,Yasir Arfat,Independent,Water Cooler 
PP-185,Ahmad Noor Abid,Independent,Pitcher 
PP-185,Fayaz Ahmad Fojdar,Independent,Television 
PP-185,Muhammad Azhar,Independent,Hand Pump 
PP-185,Muhammad Iqbal,Independent,Gun 
PP-185,Muhammad Ayub,Independent,Apple 
PP-185,Muhammad Javaid,Independent,Jug 
PP-185,Muhammad Naveed Atta,MMA,Book 
PP-185,Mirza Ali Raza,Independent,Bucket 
PP-185,Mian Ghulam Rasool,Independent,Pressure Cooker 
PP-185,Mian Mujahid Hassan Wanu,AATPK,Chair 
PP-185,Ghulam Nabi,Independent,Ox 
PP-185,Shujayat Ali,Independent,Pomegranate 
PP-185,Chaudhary Iftikhar Hussain Chichar,PML N,Tiger 
PP-185,Robeena Shaheen Walo,PTI,Bat 
PP-185,Sardar Javaid Iqbal khan Walu,Independent,Air Conditioner 
PP-185,Sardar Muhammad Saeed Khan Ladhoka,Independent,Knife 
PP-185,Syed Tanveer Hussain,Independent,Basket 
PP-185,Syed Raza Ali Ghillani,Independent,Scooter 
PP-185,Syed Ali Asim Karmani,Independent,Tonga 
PP-185,Syed Ghulam Ali Shah,TLP,Crane 
PP-185,Syed Muhammad Ali Gillani,Independent,Radio 
PP-185,Mian Muhammad Fayaz,Independent,Jeep 
PP-204,IJAZ AHMAD KHAN,Independent,Basket 
PP-204,GOHAR MUHAMMAD ABDULLAH,Independent,Air Conditioner 
PP-204,MUHAMMAD FAHEEM,Independent,Bucket 
PP-204,MUHAMMAD NAHEED,PPPP,Arrow 
PP-204,MALIK QASIM RAZA,Independent,Air Cooler 
PP-204,MALIK MUHAMMAD ASHRAF,Independent,Tonga 
PP-204,MEHR ALLAH NAWAZ,Independent,Gun 
PP-204,IRFAN AHMAD,PML N,Tiger 
PP-204,ABDUL MAJEED ANWAR,MMA,Book 
PP-204,ABBAS ZAFAR HARAJ,PTI,Bat 
PP-204,SYED HUSSAIN JAHANIAN GARDEZI,Independent,Pitcher 
PP-204,SYED SAQLAIN HAIDER GARDEZI,Independent,Aabshar(Water Fall) 
PP-204,RANA MUHAMMAD IMRAN,Independent,Pomegranate 
PP-204,RANA RAUF ASLAM,Independent,Scooter 
PP-204,MUHAMMAD ASIF,Independent,Apple 
PP-233,Rai Zahoor Ahmad,PTI,Bat 
PP-233,Shafqat Ghaffar,TLP,Crane 
PP-233,Nizam Ul Din,Independent,Jug 
PP-233,Muhammad Naeem Akhtar khan,Independent,Tooth Brush 
PP-233,Muhammad Shabbir Rao Billu Khan,Independent,Bottle 
PP-233,Muhammad Saleem,PPPP,Arrow 
PP-233,Muhammad Zakir,Independent,Bucket 
PP-233,Muhammad lqbal Sanvar,Independent,Ox 
PP-233,Muhammad Azhar,Independent,Fan 
PP-233,Muhammad Irshad,Independent,Sheep 
PP-233,Muhammad Ajmal,Independent,Ring 
PP-233,Ghulam Ahmad,Independent,Rabbit 
PP-233,Safdar Abbas Khan,PAR,Jharoo 
PP-233,Saeed Ahmad Khan Manais,Independent,Pitcher 
PP-233,Muhammad Khurram Nazar Duggal,Independent,Tonga 
PP-244,Ajlal Haider,Independent,Fan 
PP-244,Muhammad Ilyas,Independent,Pitcher 
PP-244,Muhammad Aslam,AATPK,Chair 
PP-244,Muhammad Arshad,PML N,Tiger 
PP-244,Muhammad Akhter Tahir,Independent,Charpai 
PP-244,Kashif Naveed,Independent,Bottle 
PP-244,Mir Shahzad,Independent,Wrist Watch 
PP-244,Rao Shahid Tasleem,Independent,Gas Cylinder 
PP-244,Khaliq Hussain,Independent,Jug 
PP-244,Khalid Naeem,TLP,Crane 
PP-244,Muhammad Aamir Wattoo,Independent,Cricket Stumps 
PP-244,Muhammad Ghazi,Independent,Gun 
PP-244,Muhammad Qasim,PKI,Plough 
PP-244,Muhammad Nasir Asghar,PPP SB,Fist 
PP-244,Muhammad Noman Javaid,PML Z,Helicopter 
PP-244,Muhammad Naeem Anwer,Independent,Pencil 
PP-244,Malik Fayyaz Ahmad,Independent,Jeep 
PP-244,Muhammad Anwer,Independent,Bucket 
PP-242,Zahid Akram,PML N,Tiger 
PP-242,Muhammad Abdullah Vains,PTI,Bat 
PP-242,Muhammad Azeem Aqeel,Independent,Sheep 
PP-242,Mehran Ayob,PAR,Jharoo 
PP-242,Hadayat Ullah,Independent,Pencil 
PP-242,Kashif Sana,PML Z,Helicopter 
PP-242,Qamar Farooq,AATPK,Chair 
PP-242,Shahid Pervaiz Shaheen,Independent,Bucket 
PP-242,Falak Shair,TLP,Crane 
PP-242,Muhammad Rafi,Independent,Bottle 
PP-283,Irshad Hussain,TLP,Crane 
PP-283,Sajjad Ahmed,Independent,Bowl 
PP-283,Sajjad Hussain Khan,PTI,Bat 
PP-283,Syed Fazal Hussain Gillani,PPPP,Arrow 
PP-283,Aon Bin Sajjad,Independent,Sheep 
PP-283,Faiz Ahmad,Independent,Knife 
PP-283,Qasim Bin Sajjad,Independent,Hen 
PP-283,Muhammad Mehdi Raza,Independent,Goat 
PP-283,Ijaz Ahmad,PML N,Tiger 
PP-283,Ijaz Ahmad,Independent,Ox 
PP-283,Ishfaq Ahmed,Independent,Bullock Cart 
PP-283,Rehana Ijaz,Independent,Tooth Brush 
PP-287,Arshad Abbas,MMA,Book 
PP-287,Ishfaq Sarwar Dasti,Independent,Pitcher 
PP-287,Javeed Akhtar,PTI,Bat 
PP-287,Sami Ullah,Independent,Goat 
PP-287,Ghulam Muhammad,Independent,King 
PP-287,Mohsin Atta Khan Khosa,Independent,Bucket 
PP-287,Muhammad Tahir Khan,Independent,Jeep 
PP-287,Muhammad Arif,PPPP,Arrow 
PP-281,Arshad Ali,TLP,Crane 
PP-281,Malik Abdul Shakoor,PML N,Tiger 
PP-281,Malik Riaz Hussain,PPPP,Arrow 
PP-281,Muhammad Aurangzeb,Independent,Charpai 
PP-281,Muhammad Akhter,PAR,Jharoo 
PP-281,Qaiser Irshad,Independent,Bowl 
PP-281,Abdul Rasheed Aulakh,Independent,Bottle 
PP-281,Shahab ud din Khan,PTI,Bat 
PP-281,Syed Nayyer Abbas,MMA,Book 
PP-281,Syed Ghulam Panjtan,APML,Eagle 
PP-281,Rai Ghulam Shabir Bhatti,Independent,Ox 
PP-281,Rai Safdar Hussain bhatti,Independent,Bucket 
PP-281,Malik Muhammad Akram,Independent,Jeep 
PP-275,Khurram Sohail Khan Laghari,Independent,Bucket 
PP-275,Nusrat Perveen,Independent,Brick 
PP-275,Makhdoomzada Syed Basit Ahmad Sultan,Independent,Road Roller 
PP-275,Muhammad Ali,Independent,Excavator 
PP-275,Muhammad Zubair Qadir,Independent,Hen 
PP-275,Liaqat Ali,MMA,Book 
PP-275,Azra Perveen,Independent,Pitcher 
PP-275,Abdul Qayyom Khan Jatoi,Independent,Jeep 
PP-275,Abdul Hai,TLP,Crane 
PP-275,Talha Khan,Independent,Gun 
PP-275,Syed Haroon Ahmad Sultan,PML N,Tiger 
PP-275,Sardar Sami Ullah Khan,Independent,Fire Engine 
PP-275,Waseem Abbas,Independent,Charpai 
PP-295,ATHAR HASSAN KHAN GHORCHANI,Independent,Guitar 
PP-295,KALEEM UDDIN ZIA,PPPP,Arrow 
PP-295,ADEEL HASSAN KHAN GHORCHANI,Independent,Rabab 
PP-295,ABDULLAH AMIR,Independent,Pickup 
PP-295,ABDUL SATTAR,NP,Saw 
PP-295,ABDUL RASHEED,MMA,Book 
PP-295,SHER ZAMAN,Independent,Pencil 
PP-295,SHAFQAT KARIM GOPANG,Independent,Pitcher 
PP-295,SYED MUJAHID ABBAS,APML,Eagle 
PP-295,SANGEETA MARYUM,TLP,Crane 
PP-295,SARDAR MUHAMMAD YOUSAF DARESHAK,Independent,Tooth Brush 
PP-295,SARDAR FAROOQ AMAN ULLAH DARESHAK,PTI,Bat 
PP-295,SARDAR PERVAIZ IQBAL GHORCHANI,Independent,Jeep 
PP-295,KHAWAJA GULAM FAREED KOREJA,Independent,Drum 
PP-295,HAFEEZ UR REHMAN KHAN DARESHAK,Independent,Gun 
PP-295,MUHAMMAD SADDIQ AMAN ULLAH DARESHAK,Independent,Fire Engine 
PP-271,Akhtar Ali Baloch,PPPP,Arrow 
PP-271,Muhammad Ismail,Independent,Jeep 
PP-271,Muhammad Abad,Independent,Tandoor 
PP-271,Kazim Hussain,Independent,Ice Cream 
PP-271,Abdul Wahab,PML N,Tiger 
PP-271,Abdul Rasheed Sheikh,MMA,Book 
PP-271,Aamir Abdullah,Independent,Pencil 
PP-271,Syed Muhammad Umer Amad,Independent,Hammer 
PP-271,Syed Muhammad Abbas,Independent,Bucket 
PP-271,Bilal Ahmed Khan,Independent,Lock 
PP-271,Amjad Ali,Independent,Gun 
PP-271,Muhammad Aamir Karamat,PAR,Jharoo 
PP-277,Azhar Iqbal,JPP,Fountain 
PP-277,Mian Alamdar Abbas Qureshi,Independent,Pitcher 
PP-277,Main Riaz Hussain Qureshi,Independent,Donkey Cart 
PP-277,Muhammad Shafiq ur rehman,APML,Eagle 
PP-277,Muhammad Rizwan Khalid,Independent,Pencil 
PP-277,Muhammad Habib ullah Qureshi,Independent,Jeep 
PP-277,Muhammad Ayaz Khan,Independent,Tandoor 
PP-277,Muhammad Iqbal Khan,Independent,Tonga 
PP-277,Sadam Hussain,Independent,Bucket 
PP-277,Shoaib Kamran Khan,TLP,Crane 
PP-277,Sajid Mehmood Ashraf,Independent,Wrist Watch 
PP-277,Zulfiqar Ali Khan,Independent,Charpai 
PP-277,Ch. Khalid Mahmood,PML N,Tiger 
PP-277,Nosheen Abbas,PTI,Bat 
PP-273,Asif Sheraz Khan,MMA,Book 
PP-273,Muhammad Shafi Khan,TLP,Crane 
PP-273,Muhammad Sabtain Raza,PTI,Bat 
PP-273,Muhammad Zahid Rasool,Independent,Pitcher 
PP-273,Muhammad Ayaz,Independent,Apple 
PP-273,Shahid Rasool,PML N,Tiger 
PP-273,Syed Haroon Ahmad Sultan,Independent,Telephone 
PP-273,Rooh Ullah,Independent,Spade 
PP-273,Rasool Bakhsh Khan,Independent,Jeep 
PP-273,Jahangeer Nawaz,Independent,Computer 
PP-273,Malik Abdul Aziz,Independent,Bucket 
PP-279,Ahmad Yar,PML N,Tiger 
PP-279,Malik Shakeel Ahmad Koria,Independent,Pitcher 
PP-279,Muhammad Yar Mehboob Khar,TLP,Crane 
PP-279,Muhammad Sajjad Hussain,Independent,Table Lamp 
PP-279,Muhammad Amjad Abbas,PPPP,Arrow 
PP-279,Muhammad Ashraf Khan Rind,PTI,Bat 
PP-279,Muhammad Arshad Siddiqui,MMA,Book 
PP-279,Tahir Mehmood,Independent,Bucket 
PP-279,Syed Fiyyaz Hussain Shah,Independent,Jeep 
PP-279,Rana Abdul Aziz Khan,Independent,Charpai 
PP-279,Manzoor Hussain,Independent,Water Cooler 
PP-284,Malik Ghulam Haider,Independent,Scooter 
PP-284,Muhammad Kamran Roohani,Independent,Bottle 
PP-284,Muhammad Farukh Cheema,APML,Eagle 
PP-284,Muhammad Azeem ul Haq,TLP,Crane 
PP-284,Muhammad Tufail Ahmed,Independent,Jeep 
PP-284,Muhammad Aurangzeb,Independent,Charpai 
PP-284,Ghulam Fareed Khan Mirani,Independent,Bullock Cart 
PP-284,Amir Hussain,Independent,Suitcase 
PP-284,Abid Anwar Alvi,Independent,Bucket 
PP-284,Shumaila Iram,Independent,Pencil 
PP-284,Syed Rafaqat Ali Gillani,Independent,Pitcher 
PP-284,Saeeda Begum,PTI,Bat 
PP-284,Choudary Asghar Ali Gujjar,MMA,Book 
PP-284,Hashim Hussain,Independent,Goat 
PP-284,Maher Yasir Waseem,PPPP,Arrow 
PP-284,Muhammad Javed Iqbal,Independent,Hen 
PP-291,Sardar Muhammad Mohiudin Khan Khosa,PTI,Bat 
PP-291,Muhammad Qasim Khan,Independent,Spade 
PP-291,Muhammad Rashid,TLP,Crane 
PP-291,Amjad Khan Lashari,Independent,Pitcher 
PP-291,Muhammad Aslam Sabar,Independent,Hand Pump 
PP-291,Muhammad Aslam,Independent,Jeep 
PP-291,Qazi Zulfiqar Hussain,PST,Table Lamp 
PP-291,Ghulam Sarwar Dummer,PPPP,Arrow 
PP-291,Ali Ahmed Khan Laghari,Independent,Ice Cream 
PP-291,Mehmood Qadir Khan,PML N,Tiger 
PP-296,EJAZ HUSSAIN,TLP,Crane 
PP-296,GHULAM MUHAYUDIN URF SHAHAB,Independent,Pickup 
PP-296,ALI HASSAN FARID,Independent,Fire Engine 
PP-296,SHAH NAWAZ MANZOOR,Independent,Mobile Phone 
PP-296,SARDAR MUHAMMAD YOUSAF DARESHAK,Independent,Jeep 
PP-296,SARDAR MUHAMMAD AWAIS DARESHAK,Independent,Road Roller 
PP-296,SARDAR ARSLAN MEHMOOD,Independent,Tonga 
PP-296,KHAWAJA GHULAM FARID KORAIJA,Independent,Pitcher 
PP-296,HAFEEZ UR REHMAN KHAN DARESHAK,Independent,Spoon 
PP-296,CHAUDHRY MUHAMMAD MASOOD AKHTAR,Independent,Bottle 
PP-296,SANA ULLAH,Independent,Bucket 
PP-296,MUHAMMAD TARIQ DARESHAK,PTI,Bat 
PP-290,Usama Abdul Karim,Independent,Jeep 
PP-290,Aman Ullah Urf Mala,Independent,Pitcher 
PP-290,Sardar Ahmad Ali Khan Dareshak,PTI,Bat 
PP-290,Muhammad Ahmad Khan Leghari,PML N,Tiger 
PP-290,Muhammad Hanif,Independent,Bucket 
PP-290,Muhammad Ramzan Qadir,PPPP,Arrow 
PP-290,Muhammad Atif Ali Dareshak,Independent,Sheep 
PP-290,Muhammad Yousaf,Independent,Jug 
PP-290,Mushtaq Hussain Bughlani,Independent,Ox 
PP-292,Sardar Awais Ahmad Khan Leghari,PML N,Tiger 
PP-292,Sardar Muhammad Khan Laghari,PTI,Bat 
PP-292,Ali Muhammad,PPPP,Arrow 
PP-292,Ghulam Murtaza Khan,Independent,Jeep 
PP-292,Mehboob Ahmad,PAR,Jharoo 
PP-292,Muhammad Naeem,Independent,Bucket 
PP-288,Mohsin Atta Khan Khosa,Independent,Bucket 
PP-288,Bilal Ahmed,AATPK,Chair 
PP-288,Sardar Muhammad Saifuddin Khan Khosa,PTI,Bat 
PP-288,Asim Zubair Khan Khosa,Independent,Jeep 
PP-288,Irfan Ullah,TLP,Crane 
PP-288,Abdul Hafeez,Independent,Pitcher 
PP-286,Khalil Abbas,Independent,Sheep 
PP-286,Muhammad Tahir Khan,Independent,Charpai 
PP-286,Muhammad Hayat,PPPP,Arrow 
PP-286,Farhan Ullah Malik,AATP,Mug 
PP-286,Atta Muhammad Jafri,MMA,Book 
PP-286,Usman Ahmed Khan Buzder,PTI,Bat 
PP-286,Abdul Salam,Independent,Lock 
PP-286,Abdul Hafeez,NP,Saw 
PP-286,Tariq Mehmood Khan,PAR,Jharoo 
PP-286,Sardar Muhammad Akram Khan,Independent,Pitcher 
PP-286,Khawaja Mughees Ullah,Independent,Ice Cream 
PP-286,Khawaja Mudassir Mehmood,Independent,Tooth Brush 
PP-286,Khawaja Muhammad Nizam ul Mehmood,Independent,Jeep 
PP-286,Khawaja Muhammad Ahmed Khizer,Independent,Ring 
PP-286,Mushtaq Ahmed Mandrani,TLP,Crane 
PP-294,ATHAR HASSAN KHAN GHORCHANI,Independent,Jeep 
PP-294,NASARULLAH,PPPP,Arrow 
PP-294,MIRZA MUHAMMAD ABU BAKAR MUGHAL,Independent,Fire Engine 
PP-294,MUHAMMAD BAKSH,PAR,Jharoo 
PP-294,SHER ZAMAN,Independent,Ice Cream 
PP-294,SARDAR NASARULLAH KHAN DARESHAK,Independent,Railway Engine 
PP-294,SARDAR ALI RAZA KHAN DARESHAK,PTI,Bat 
PP-294,SARDAR ZULFIQAR KHAN DARESHAK,Independent,Sheep 
PP-294,SARDAR HUSNAIN BAHADUR,Independent,Pitcher 
PP-294,SARDAR HASSAM JAVAID KHAN GHORCHANI,Independent,King 
PP-294,SARDAR PERVAIZ IQBAL GHORCHANI,Independent,Table Tennis Bat 
PP-294,ALLAH NAWAZ KHAN,Independent,Pickup 
PP-294,NAUMAN HASSAN KHAN GRCHANI,Independent,Knife 
PP-282,Muhammad Tahir,Independent,Pitcher 
PP-282,Khalid Hussain,Independent,Jug 
PP-282,Muhammad Riaz,PML N,Tiger 
PP-282,Muhammad Rasheed,PPPP,Arrow 
PP-282,Muhammad Saqib,APML,Eagle 
PP-282,Qaiser Abbas Khan,PTI,Bat 
PP-282,Ghulam Shabbir,Independent,Roller of Wood 
PP-282,Sajjad Ahmad,TLP,Crane 
PP-282,Zahida Bibi,Independent,Pickup 
PP-282,Razzi Abbas Khan,Independent,Sheep 
PP-282,Saqib Ali,Independent,Bucket 
PP-282,Abrar Hussain,Independent,Apple 
PP-282,Yasir Khalid,AATPK,Chair 
PP-282,Malik Shahzad Ahmad,Independent,Screw Driver 
PP-282,Muhammad Imran,PAR,Jharoo 
PP-282,Altaf Hussain,JUP (Noorani),Key 
PP-79,BASHIR AHMED RANA,Independent,Tandoor 
PP-79,MUHAMAMD AKBAR SANDHU,Independent,Pitcher 
PP-79,MUHAMAMD RIAZ,Independent,Bucket 
PP-79,MUHAMAMD SHAHID SALEEM,Independent,Ice Cream 
PP-79,MUHAMAMD TARIQ,Independent,Tooth Brush 
PP-79,MUHAMMAD MUMTAZ,Independent,Whistle 
PP-79,MALIK ZULQARNAIN,TLI,Cannon 
PP-79,MUNIR AHMED,Independent,Fan 
PP-79,NADEEM AHMED,Independent,Brush 
PP-79,NAZIR AHMED,Independent,Lock 
PP-79,MUHAMMAD AJMAL HUSSIAN,Independent,Jug 
PP-79,FAISAL JAVED,PTI,Bat 
PP-79,CH ALMUSTANSAR AHMAD CHEEMA,APML-J,Bicycle 
PP-79,HAMID RAZA,Independent,Tonga 
PP-79,HASAN RAZA BHATTI,PPPP,Arrow 
PP-79,HAFEEZ ULLAH,Independent,Goat 
PP-79,ZULFIQAR AHMED,Independent,Pencil 
PP-79,RAJA MUNAWAR HUSSAIN,PML N,Tiger 
PP-79,SARFRAZ,Independent,Scooter 
PP-79,ATIF MEHMOOD,TLP,Crane 
PP-79,FARHAT HUSSAINN,Independent,Bottle 
PP-79,WAQAR ANWAR,Independent,Sheep 
PP-57,ASAD ULLAH,PTI,Bat 
PP-57,MUHAMMAD SALIM,PPPP,Arrow 
PP-57,MUHAMMAD SHOAIB BUTT,Independent,Bottle 
PP-57,MUHAMAMD SHAHBAZ,Independent,Pencil 
PP-57,MUHAMAMD SIDDIQUE BUTT,Independent,Bowl 
PP-57,MUHAMAMD UMER,Independent,Pitcher 
PP-57,MUHAMMAD FAIZ SULTAN,TLI,Cannon 
PP-57,MUHAMAMD NASIR,Independent,Pickup 
PP-57,MUSHTAQ AHMED,MMA,Book 
PP-57,NAUMAN ULLAH KHAN CHATTA,Independent,Wrist Watch 
PP-57,NOOR MUHAMMAD MIRZA,Independent,Bucket 
PP-57,MUHAMMAD ILYAS,Independent,Fan 
PP-57,MUHAMMAD AKRAM,Independent,Generator 
PP-57,AKRAM ULLAH,Independent,Jug 
PP-57,ILYAS HUSSAIN REHAN,Independent,Telephone 
PP-57,IMTIAZ AHMED,Independent,Apple 
PP-57,CHAUDHRY ASHRAF ALI,PML N,Tiger 
PP-57,CHAUDHRY MUHAMAMD ALI,Independent,Ice Cream 
PP-57,ABID HUSSAIN,Independent,Basket 
PP-57,AQEEL ANWAR DAR,AATPK,Chair 
PP-57,ALI SHABIR,Independent,Tonga 
PP-57,FALAK SHER,Independent,Medal 
PP-57,MUHAMAMD AKBAR,TLP,Crane 
PP-57,NAVEED AHMED BUTT,ALPP,Hut 
PP-139,Arslan Khalid,Independent,Pressure Cooker 
PP-139,Mian Jaleel Sharaqpuri,PML N,Tiger 
PP-139,Mumtaz Ahmad,Independent,Study Table with Chair 
PP-139,Malik Akhtar Nawaz,Independent,Basket 
PP-139,Muhammad Rauf Chaudhary,TLP,Crane 
PP-139,Muhammad Iqbal Gopay Ra,Independent,Sun Flower 
PP-139,Muhammad Afzal Ali Virk,Independent,Jeep 
PP-139,Faizan Khalid,Independent,Scooter 
PP-139,Imran Riaz,Independent,Lock 
PP-139,Ali Abid,Independent,Bucket 
PP-139,Khalil Ahmad Khan,Independent,Sheep 
PP-139,Hafiz Moazam Ali Uraf Mithoo Gujjar,Independent,Ox 
PP-139,Jahanzeb Rao,PTI,Bat 
PP-139,Bilal Iftikhar Bhangoo,Independent,Pitcher 
PP-139,Haji Iftikhar Ahmad Dhillow,Independent,Ice Cream 
PP-139,Yawar Altaf,PPPP,Arrow 
PP-140,Amjad Javed,Independent,Tulip 
PP-140,Zaheer Abbas Hanjra,APML,Eagle 
PP-140,Qaisar Zahoor Gondal,TLP,Crane 
PP-140,Liaquat Ali,Independent,Transformer 
PP-140,Muhammad Pervez,Independent,Scooter 
PP-140,Muhammad Zeeshan Pervez,Independent,Teapot 
PP-140,Muhammad Arif Khan Sandhala,Independent,Telephone 
PP-140,Muhammad Nawaz,Independent,Railway Engine 
PP-140,Mukhtar Ahmad,Independent,Sun Flower 
PP-140,Mian Khalid Mehmood,PTI,Bat 
PP-140,Mian Muhammad Munawar Latif,Independent,Knife 
PP-140,Nazeer Hussain,Independent,Gun 
PP-140,Tayyab Rashid,Independent,Jeep 
PP-140,Shoaib Aslam,Independent,Sheep 
PP-140,Shehzad Asghar Basira,AATPK,Chair 
PP-140,Amjad Nazir Butt,Independent,Bucket 
PP-140,Javed Iqbal,Independent,Pickup 
PP-140,Javed Latif,Independent,Pencil 
PP-140,Ch.Falak Sher,Independent,Tonga 
PP-140,Hafiz Muazzam Ali,Independent,Ox 
PP-140,Habib Alam Virk,PST,Table Lamp 
PP-140,Khalid Mehmood Virk,MMA,Book 
PP-140,Khalid Nawaz,Independent,Charpai 
PP-140,Rai Qaisar Abbas,GDA,Star 
PP-140,Syed Nadeem Abbas,PPPP,Arrow 
PP-140,Shakeel Ata Ullah Virk,Independent,Table 
PP-140,Yasir iqbal,PML N,Tiger 
PP-143,Ameer Hamza,Independent,Ice Cream 
PP-143,Syed Muhammad Mushtaq Hussain Shah,Independent,Pressure Cooker 
PP-143,Amir Mehmood,Independent,Bullock Cart 
PP-143,Faiz Ur Rahman,AATPK,Chair 
PP-143,Muhammad Azhar HUssain Bhatti,Independent,Round Table 
PP-143,Muhammad Inzmam Ur Rahman,Independent,Basket 
PP-143,Muhammad Zaman Khan,TLP,Crane 
PP-143,Muhammad Sarfraz,Independent,Bucket 
PP-143,Muhammad Saleem,Independent,Rabbit 
PP-143,Sarfraz Ahmad Khan,MMA,Book 
PP-143,Sardar Sarfraz Ahmad,Independent,Cooking Pot 
PP-143,Sajjad Haider Nadeem,PML N,Tiger 
PP-143,Ameer Ali,Independent,Jeep 
PP-143,Inam ul haq,PPPP,Arrow 
PP-143,Chaudhary Abdul Rahman,Independent,Table 
PP-143,Rana Saeed Ahmad,Independent,Water Cooler 
PP-143,Rana Waheed Ahmad,PTI,Bat 
PP-143,Rai Azeem Saeed,Independent,Jug 
PP-143,Raffaqat Shaheen,Independent,Bottle 
PP-143,Sajad Baqar,Independent,Pitcher 
PP-143,Muhammad Mazhar Ali,Independent,Ox 
PP-133,Asif Ali,PQYP,Peacock 
PP-133,Attique Ur Rehman Azhar,Independent,Apple 
PP-133,Ali Hasnain,Independent,Bottle 
PP-133,Ali Raza,Independent,Pencil 
PP-133,Ghulam Qadir Alvi,Independent,Pitcher 
PP-133,Faisal Rasheed Bhatti,Independent,Study Table with Chair 
PP-133,Muhammad Ashgar,JPP,Fountain 
PP-133,Muhammads Asghar,TLP,Crane 
PP-133,Muhammad Shafi,Independent,Sheep 
PP-133,Muhammad Kashif,PML N,Tiger 
PP-133,Abdullah Rafiq,AATPK,Chair 
PP-133,Adil Shah Jahan,Independent,Ox 
PP-133,Shahzad Khalid,Independent,Gun 
PP-133,Ehsan Ul Haq,Independent,Rabbit 
PP-133,Haider Imran Raza,Independent,Fork 
PP-133,Khurram Shahzad,TLI,Cannon 
PP-133,Rana Wakil Ahmad,Independent,Fridge 
PP-133,Rai Zafar Ali,Independent,Jug 
