constituency_id,candidate_name,party_abbreviation,symbol_name
PS-38,Tariq Mahmood Arain,Independent,Wrist Watch 
PS-38,Shaheen Khan,Independent,Thermos 
PS-38,Javed Iqbal,Independent,Bottle 
PS-38,Javed Iqbal Arain,PSP,Dolphin 
PS-38,Junaid Abdul Shakoor,TLP,Crane 
PS-38,Zakir Hussain,AATPK,Chair 
PS-38,Sardar Sher Muhammad Rind Baloch,Independent,'S' 
PS-38,Saeed Khan Jamali,Independent,Whistle 
PS-38,Syed Zahid Hussain Shah,GDA,Star 
PS-38,Syed Sajjad Hussain Shah Naqvi,Independent,Fan 
PS-38,Syed Ghulam Mohi Uddin Shah,PML N,Tiger 
PS-38,Syed Faseeh Ahmed Shah,Independent,King 
PS-38,Noor Muhammad Khaskheli,Independent,Jeep 
PS-56,Arbab Togachi Fawad Razzaque,GDA,Star 
PS-56,Mohan Manjiani,Independent,Black Board 
PS-56,Manoj Kumar,Independent,Computer 
PS-56,Mohabto,Independent,Goat 
PS-56,Lajpat Rai Son of Ghaman Singh,Independent,Gun 
PS-56,Lajpat Rai Son of Kanji Mal,Independent,Butterfly 
PS-56,Lajpat Rai Son of Kalji Mal,Independent,Human Eye 
PS-56,Khenpal Das,Independent,Jeep 
PS-56,Faqir Faiz Muhammad Bilalani,Independent,Sun Flower 
PS-56,Faqeer Sher Muhammad Bilalani,PPPP,Arrow 
PS-56,Ghulam Mustafa,Independent,Leaf 
PS-56,Abdul Kareem,TLP,Crane 
PS-56,Sunita Bai,Independent,Pitcher 
PS-56,Roshan Ali,Independent,Road Roller 
PS-56,Dileep Kumar,Independent,Pencil 
PS-56,Pardeep Meghwar,Independent,Bucket 
PS-56,Irshad Ali,Independent,Guitar 
PS-56,Arbab Zakaullah,Independent,Wrench 
PS-56,Mir Muhammad,MMA,Book 
PS-45,Akhtar Hussain,Independent,Sparrow 
PS-45,Muhammad Kashif Amin,Independent,Gun 
PS-45,Muhammad Azeem,MMA,Book 
PS-45,Muhammad Shakeel,MQM Pakistan,Kite 
PS-45,Muhammad Rafique,AATPK,Chair 
PS-45,Muhammad Bux,GDA,Star 
PS-45,Gul Muhammad,Independent,Kettle 
PS-45,Ghulam Mustafa,Independent,Pickup 
PS-45,Ghulamullah,Independent,Telephone 
PS-45,Ali Murtaza Rehman Thahim,Independent,Tulip 
PS-45,Abdul Rasheed,PPP SB,Fist 
PS-45,Abdul Raheem,Independent,Tooth Brush 
PS-45,Abdul Rehman,Independent,Bullock Cart 
PS-45,Abdul Jabbar,PST,Table Lamp 
PS-45,Shahid Tahim,PPPP,Arrow 
PS-45,Darhoon Mal,SUP,Car 
PS-45,Hyder Ali,Independent,Pitcher 
PS-45,Hussain Bux,Independent,Knife 
PS-45,Naveed Anjum,PTI,Bat 
PS-39,Ibrahim,Independent,Pencil 
PS-39,Muhammad Laique Lakho,PPP SB,Fist 
PS-39,Liaquat Ali,Independent,Mobile Phone 
PS-39,Ghulam Qadir Chandio,PPPP,Arrow 
PS-39,Ghulam Ali Chandio,Independent,Ring 
PS-39,Ghulam Rasool Khan Unar,PTI,Bat 
PS-39,Ghulam Hussain Chandio,Independent,Sun Flower 
PS-39,Ghulam Murtaza Unar,Independent,Bottle 
PS-39,Abdul Qadir,Independent,Television 
PS-39,Syed Zain ul Abdin,SUP,Car 
PS-39,Syed Anwar Ali Shah,Independent,Fork 
PS-39,Afshan Iqbal,Independent,Human Eye 
PS-39,Asad Ullah Unar,Independent,Jeep 
PS-39,Arbab Ali,Independent,King 
PS-39,Nasir uddin,AATPK,Chair 
PS-54,Pir Imdad Ali Shah Jilani,Independent,Charpai 
PS-54,Mushtaq Ali,Independent,Battery 
PS-54,Liaquat Ali,Independent,Tooth Brush 
PS-54,Ali Akbar,Independent,Mobile Phone 
PS-54,Abdul Aziz,MMA,Book 
PS-54,Abdul Razzaque,GDA,Star 
PS-54,Rustam Ali Samejo,Independent,Jug 
PS-54,Dost Muhammad,PPPP,Arrow 
PS-54,Dilawar Khan,Independent,Pencil 
PS-54,Habib Ullah,Independent,Fan 
PS-54,Jai Shankar,Independent,Hammer 
PS-54,Mumtaz Ali Rahimoon,Independent,Apple 
PS-86,BANDA ALI LEGHARI,PTI,Bat 
PS-86,MIR ZAFFARULLAH JAMALI,Independent,Pitcher 
PS-86,GHULAM QADIR LEGHARI,SUP,Car 
PS-86,GHULLAM HUSSAIN,Independent,Gun 
PS-86,ALI NAWAZ RIND,PML N,Tiger 
PS-86,ALI ANWAR PANHWAR,Independent,Generator 
PS-86,ABDUL AKREEM JAMALI,TLP,Crane 
PS-86,ABDUL AHMEED PANHWAR,Independent,Hammer 
PS-86,ABDUL AHKEEM BABAR,MMA,Book 
PS-86,SYED GHULAM SHAH JILANI,PPPP,Arrow 
PS-86,SARTAJ ALI,Independent,Television 
PS-86,PIR SYED SALEH SHAH JILANI,Independent,Bottle 
PS-86,PARWEZ ALI,Independent,Fan 
PS-86,NOOR NABI JAMALI,Independent,Lock 
PS-59,Akhtar Hussain,Independent,Baby Cot 
PS-59,Nargis Naz,PML N,Tiger 
PS-59,Makhdoom Rafik Zaman,PPPP,Arrow 
PS-59,Muhammad Siddique Khidri,Independent,Revolver 
PS-59,Muhammad Saleh Jakhrejo,Independent,Gun 
PS-59,Ali Sher,Independent,Scooter 
PS-59,Abdul Razzaq Jafrani Khoso,PTI,Bat 
PS-59,Syed Mir Kazim Shah Hussaini,Independent,Pencil 
PS-59,Syed Mir Ali Shah,Independent,Jeep 
PS-59,Syed Ali Hussain Shah,Independent,King 
PS-59,Syed Jalal Shah,GDA,Star 
PS-59,Saeed Ahmed,Independent,'A' 
PS-59,sarang Khan Mangwano,MMA,Book 
PS-59,Awais Gul Memon,Independent,Sun Flower 
PS-59,Imtiaz Ali,Independent,Television 
PS-59,Altaf Hussain Burdi,PSP,Dolphin 
PS-59,Nawab Tariq Hussain,Independent,Human Eye 
PS-67,Umaid Ali Junejo,PTI,Bat 
PS-67,Mir Atiq Ullah Talpur,PSP,Dolphin 
PS-67,Manthar Ali Jatoi,Independent,Jeep 
PS-67,Muhammad Fahad Abbasi,PML N,Tiger 
PS-67,Muhammad Fareed Qureshi,Independent,Mobile Phone 
PS-67,Muhammad Saghir,PPPP,Arrow 
PS-67,Muhammad Ibrahim Azam,APML,Eagle 
PS-67,Muhammad Asif,AATPK,Chair 
PS-67,Irfan Anjum,Independent,'A' 
PS-67,Abdul Hameed Qarni Arain,Independent,Trowel(Krandi) 
PS-67,Abdul Jabbar,Independent,Lock 
PS-67,Syed Farhad Ali,MMA,Book 
PS-67,Syed Sajid Ali,PST,Table Lamp 
PS-67,Syed Ameer Shah Bukhari,Independent,King 
PS-67,Raza Muhammad Abbasi,TLP,Crane 
PS-67,Rashid Ahmed,MQM 2,Candle 
PS-67,Javed Baloch,Independent,Bottle 
PS-67,Nasir Hussain Qureshi,MQM Pakistan,Kite 
PS-120,ADMED NADEEM MUGHAL,MQM Pakistan,Kite 
PS-120,ABDUL HAMEED,PRHP,Iron 
PS-120,ABDUL RAZZAQ,MMA,Book 
PS-120,ABDUL MALANG KHAN,Independent,Bed 
PS-120,MUHAMAMD SHOAIB,Independent,Pencil 
PS-120,MEHMOOD KHAN,PMAP,Tree 
PS-120,NAJEEB ULLAH KHAN ANJUM,PML N,Tiger 
PS-120,NASEEB UR REHMAN,PPPP,Arrow 
PS-120,NASEER UDDIN,PSP,Dolphin 
PS-120,YAHYA KHAN,Independent,House 
PS-120,SIDDIQUE AKBAR,Independent,Tap 
PS-120,SHER BAHADUR KHAN,AATPK,Chair 
PS-120,ARSHAD,TLP,Crane 
PS-120,ARSHAD KHAN,Independent,Lock 
PS-120,ARSHAD SOHAIL,Independent,Apple 
PS-120,AMIR NAWAB,ANP,Lantern 
PS-120,ANWAR ZAIB,Independent,Water Cooler 
PS-120,BASHIR AHMED,Independent,Letter Box 
PS-120,PERVEEN USMAN,Independent,Sun Flower 
PS-120,RUJHAN ULLAH,GDA,Star 
PS-120,SAEED AHMED,PTI,Bat 
PS-120,YOUSAF ZADA,Independent,School Bag 
PS-55,Arbab Anwar Jabbar,GDA,Star 
PS-55,Muhammad Haroon,Independent,Table 
PS-55,Muhammad Qasim,PPPP,Arrow 
PS-55,Mubarak,Independent,Goat 
PS-55,Lajpat Rai,Independent,Butterfly 
PS-55,Qambar Khan,Independent,Sun Flower 
PS-55,Farooq Sattar,Independent,Aabshar(Water Fall) 
PS-55,Imran Khan,Independent,Air Conditioner 
PS-55,Ali Akbar,Independent,'A' 
PS-55,Abdul Ghani Khan Fateh Ali,Independent,Lock 
PS-55,Sikandar Ali,Independent,Pencil 
PS-55,Sardar Khan,Independent,Leaf 
PS-55,Zulfiqar Ali,Independent,Apple 
PS-55,Dheengo,Independent,Gun 
PS-55,Pir Noor Muhammad Shah Jilani,Independent,Bottle 
PS-55,Bhooro Lal,Independent,Rabbit 
PS-55,Nazia Anjum,Independent,Hand Pump 
PS-82,IQBAL MASIHH,Independent,King 
PS-82,MALIK PAHAR KHAN,PTI,Bat 
PS-82,MALIK ASAD SIKANDER,PPPP,Arrow 
PS-82,LIAQUAT ALI,Independent,Gun 
PS-82,LAL MUHAMMAD,Independent,Jeep 
PS-82,GHULAM ABBAS PIRZADO,Independent,Knife 
PS-82,SUHAIL AHMED SHORO,Independent,Fan 
PS-82,SIKANDER ALI SHORO,Independent,Lock 
PS-82,ZUAHIR YOUSAF,Independent,House 
PS-82,RAHIB ALI KHOSO,MMA,Book 
PS-82,HAQ NAWAZ,GDA,Star 
PS-82,BAKHTAWAR MALANO,PML N,Tiger 
PS-82,MUMTAZ ALI,PSP,Dolphin 
PS-87,PERVAIZ,Independent,Wrist Watch 
PS-87,QADIR BUX KHAN GABOL,PTI,Bat 
PS-87,MUBARAK GOBAL,Independent,Bed 
PS-87,MUHAMMAD SAJID,PPPP,Arrow 
PS-87,MUHAMMAD SADIQ,Independent,Oil Stove 
PS-87,MUHAMMAD ESSA JOKHIO,Independent,Telephone 
PS-87,MUHAMAMD NAVEED SHAHID,Independent,Pencil 
PS-87,MAHER ALI SHAH,Independent,Goat 
PS-87,NAZEER AHMED,Independent,Pickup 
PS-87,NAZAR ALI MAGSI,Independent,Human Eye 
PS-87,FARZANA PERVEEN,JPP,Fountain 
PS-87,GHULAM MUHAMMAD JAWEED,SUP,Car 
PS-87,ABDUL QADIR SHAR,Independent,Jeep 
PS-87,HAMDULLAH,MMA,Book 
PS-87,KHALIDA ATEEB,MQM Pakistan,Kite 
PS-87,KHAIR MUHAMMAD MAGSI,Independent,Television 
PS-87,ZUBAIR JAN,PSP,Dolphin 
PS-87,SYED AYAZ ALI SHAH,Independent,Mountain 
PS-87,SHAREEF AHMED KHAN,TLP,Crane 
PS-87,SHAUKAT ALI JATT,Independent,Hand Pump 
PS-87,SAIQA NOOR,ANP,Lantern 
PS-87,ABDUL KHALIL BROHI,PML N,Tiger 
PS-87,WALI UR REHMAN,GDA,Star 
PS-115,ANWAR UL HAQ ABASI,Independent,Pencil 
PS-115,FAIZAN MUSTAFA JAFRI,MQM Pakistan,Kite 
PS-115,QAIM KHAN AFRIDI,ANP,Lantern 
PS-115,KAMRAN AKHTAR,Independent,Rabab 
PS-115,K.S MUJAHID KHAN BALOCH,PPPP,Arrow 
PS-115,MUHAMMAD SAQIB,PSP,Dolphin 
PS-115,MUHAMMAD JAWAID BALOCH,Independent,Bottle 
PS-115,MUHAMMAD JAWAID KHALID,Independent,Lock 
PS-115,MUHAMMAD SALMAN KHAN BALOCH,Independent,Safety Helmet 
PS-115,FAZAL AHAD,Independent,Ice Cream 
PS-115,GHULAM SHOAIB,PML N,Tiger 
PS-115,HAFIZ MUHAMMAD MURSALEEN,Independent,Queen 
PS-115,HAFIZ MUHAMMAD NAEEM,MMA,Book 
PS-115,ZAHID MEHMOOD,Independent,Sea Saw 
PS-115,SYED AMEER HUSSAIN,APML,Eagle 
PS-115,SYED SABIR ALI RAZA,Independent,Tap 
PS-115,ABDUL AHAD,Independent,Iron Stand 
PS-115,ABDUL REHMAN,PTI,Bat 
PS-115,IMRAN,Independent,Apple 
PS-115,MUHAMMAD QASIM,TLP,Crane 
PS-69,Khurram Karim Soomro,Independent,Pickup 
PS-69,Syed Zulfiqar Ali Shah,PTI,Bat 
PS-69,Abdul Rahim Katiar,GDA,Star 
PS-69,Abdul Qadir Soomro,Independent,Jeep 
PS-69,Abdul Karim Soomro,PPPP,Arrow 
PS-69,Abdul Latif Soomro,Independent,Pencil 
PS-69,Fayaz Rahim Katiar,Independent,Gun 
PS-69,Kawish Bagh Ali,TPP,Crown 
PS-109,Ahmad,TLP,Crane 
PS-109,Muhammad Kamran,Independent,'K' 
PS-109,Muhammad Faisal,MMA,Book 
PS-109,Muhammad Tahir,MQM Pakistan,Kite 
PS-109,Muhammad Dilawar,PSP,Dolphin 
PS-109,Abdullah Niazi,APML,Eagle 
PS-109,Abdul Rashid Norani,PPPP,Arrow 
PS-109,Amir Nawaz,Independent,King 
PS-109,ARIF,Independent,Jeep 
PS-109,Syed Muhammad Khurram Shah,GDA,Star 
PS-109,Syed Parvez Ali Shah Jillani,Independent,'B' 
PS-109,Sakina Anwar,Independent,Scooter 
PS-109,Ramzan,PTI,Bat 
PS-109,Raghib Bashir,Independent,Tap 
PS-109,Jahanzeb,Independent,Roller of Wood 
PS-109,Jerjis Ali Hoti,Independent,Bottle 
PS-109,Tanvir Ahmed Khan,PML N,Tiger 
PS-109,Humayun Sultan,Independent,'A' 
PS-83,AHSAN ALI JATOI,PTI,Bat 
PS-83,SALEEM AKHTER KHASKHELI,Independent,King 
PS-83,DOST MUHAMMAD KHAN,Independent,Screw Driver 
PS-83,WAHEED UL REHMAN LAKHIR,PKI,Plough 
PS-83,MOULLA BUX LEGHARI,APML,Eagle 
PS-83,MUHAMMAD AMEEN JAMALI,MMA,Book 
PS-83,MUHAMMAD ISMAIL,Independent,Pencil 
PS-83,GULZAR,Independent,Bottle 
PS-83,GHULAM HYDER,Independent,Jeep 
PS-83,ALI MUHAMMAD,PRHP,Iron 
PS-83,ALI HASSAN,Independent,Television 
PS-83,ABDUL AZIZ JANEJO,PPPP,Arrow 
PS-83,SAYED ASAD HYDER,Independent,House 
PS-83,KHURSHEED AHMED KHOHARO,Independent,Parrot 
PS-83,JUNIAD BASHIR BURIRO,Independent,Hammer 
PS-83,JAVEED AKHTAR KHASKHELI,Independent,Planner 
PS-83,ASGHAR ALI,Independent,Mobile Phone 
PS-83,ASADULLAH,Independent,Sewing Machine 
PS-83,MEEHRAB KHAN LAKHIR,Independent,Cricket Stumps 
PS-64,Ahmed Hyder,PML N,Tiger 
PS-64,Shakeel Ur Rehman,APML,Eagle 
PS-64,Abdul Jabbar,PPPP,Arrow 
PS-64,Irfan Muhammad Khan,Independent,Pencil 
PS-64,Ghulam Rasool,PTI,Bat 
PS-64,Ghulam Rasool Meo,PST,Table Lamp 
PS-64,Gul Hassan Mir Behar,SUP,Car 
PS-64,Muhammad Aijaz Sheikh,PSP,Dolphin 
PS-64,Muhammad Zubair Malik,Independent,Loudspeaker 
PS-64,Muhammad Younis,MQM Pakistan,Kite 
PS-64,Shafique Ahmed,Independent,Apple 
PS-64,Saif Ur Rehman,MMA,Book 
PS-64,Syed Mazhar Kamal,Independent,Hand Pump 
PS-64,Arslan Hyder Bhatti,Independent,Butterfly 
PS-64,Ashraf Ali,Independent,Whistle 
PS-64,Imdad Hussain,Independent,King 
PS-64,Amarshi,Independent,Television 
PS-64,Anwar Ahmed,Independent,Wall 
PS-64,Rashid Ali,TLP,Crane 
PS-64,Rasheed Ahmed Khan,Independent,Door 
PS-64,Syed Azhar Ali Shah,Independent,Hammer 
PS-64,Syed Raza Ul Hassan,Independent,Hen 
PS-64,Waliullah Panhwar,AATPK,Chair 
PS-89,Amanullah,Independent,Apple 
PS-89,Muhammad Ilyas,Independent,Pencil 
PS-89,Muhammad Anees,AATPK,Chair 
PS-89,Muhammad Hassan Azeem,TLP,Crane 
PS-89,Muhammad Salim,PPPP,Arrow 
PS-89,Muhammad Abid,PMAP,Tree 
PS-89,Muhammad Asim Siddiqui,Independent,Knife 
PS-89,Muhammad Azeem,PSP,Dolphin 
PS-89,Maqboll Ahmad,MQM 2,Candle 
PS-89,Mumtaz Hussain,MMA,Book 
PS-89,Muhammad Iqbal Khan jadoon,Independent,Gun 
PS-89,Kachkol Muhammad,ANP,Lantern 
PS-89,Amanullah Khan,Independent,Ox 
PS-89,javed Khan,PML N,Tiger 
PS-89,Rehan Ahmad,PCP,Torch 
PS-89,Syed Ali Hussain,PTI,Bat 
PS-89,Syed Ghufran Shah,Independent,Pomegranate 
PS-89,Syed Muqarab Hussain Rizvi,Independent,Jeep 
PS-89,Shahid Nawaz,MQM Pakistan,Kite 
PS-89,Tariq Aziz,Independent,Lock 
PS-89,Tariq Masood,PRHP,Iron 
PS-89,Mir Abul hai Baloch,Independent,Flower Pot 
PS-74,KHALIL UR REHMAN,Independent,Jug 
PS-74,MUHAMAMD ASLAM RAHO,Independent,Spider 
PS-74,FAYAZ,Independent,Leaf 
PS-74,FEHMIDA MIRZA,Independent,Sun Flower 
PS-74,IMRAN SHAH,Independent,Pencil 
PS-74,ABDUL JABBAR,Independent,Bottle 
PS-74,SANAM,AATPK,Chair 
PS-74,SYED DAUD SHAH,MMA,Book 
PS-74,SAJJAD ALI,Independent,Revolver 
PS-74,ZULFIQAR ALI MIRZA,GDA,Star 
PS-74,MUHAMMAD ISMAIL RAHO,PPPP,Arrow 
PS-58,Ameer Abbas Laghari,SUP,Car 
PS-58,Naseer Ahmed,GDA,Star 
PS-58,Makhdoom Mehboo Zaman,PPPP,Arrow 
PS-58,Makhdom Fazal Hussain Qureshi,Independent,Jeep 
PS-58,Makhdoom Shahzad Ali,Independent,Flower Pot 
PS-58,Muhammad Juman,Independent,Jug 
PS-58,Gul Sher Sario,Independent,Knife 
PS-58,Gul Sher,PPP SB,Fist 
PS-58,Shamsuddin Memon,PSP,Dolphin 
PS-58,Syed Farman Ali Shah,Independent,Baby Cot 
PS-58,Sachal Shah,Independent,Bowl 
PS-58,Hazoor Bux,Independent,Pencil 
PS-58,Yasir Ahmed Shah,PML N,Tiger 
PS-57,Arbab Amir Amanullah,Independent,Jug 
PS-57,Manoj Kumar,Independent,Match Box 
PS-57,Muhram Ali,TLP,Crane 
PS-57,Gianchand,Independent,Dhol 
PS-57,Ghansham Malhi,Independent,Television 
PS-57,Gajo,Independent,Kettle 
PS-57,Kanwar Kumar,Independent,Butterfly 
PS-57,Qeemat Rai,Independent,Hand Pump 
PS-57,Sobjraj,Independent,Brush 
PS-57,Sunita Bai,Independent,Pitcher 
PS-57,Haji,Independent,Mobile Phone 
PS-57,Pardeep Meghwar,Independent,Bucket 
PS-57,Bharat Kumar Suthar,Independent,Pencil 
PS-57,Arbab Lutufullah,PPPP,Arrow 
PS-57,Arbab Ghulam Rahim,GDA,Star 
PS-57,Arbab Zaka Ullah,Independent,Jeep 
PS-57,Arbab Togachi Fawad Razzaque,Independent,Fan 
PS-57,Arbab Anwar Jabbar,Independent,Duck 
PS-57,Molana Azizullah Sand,MMA,Book 
PS-72,BIBI YASMEEN SHAH,Independent,Wrist Watch 
PS-72,HASNAIN ALI MIRZA,GDA,Star 
PS-72,SAIN BAKSH JAMALI,Independent,Apple 
PS-72,SIKANDER ALI SHAH,Independent,Telephone 
PS-72,SAYED ALI BAKSH SHAH,PPPP,Arrow 
PS-72,ABDUL WAHID,MMA,Book 
PS-72,GHULAM QADIR PATHAN,TLP,Crane 
PS-72,MUHAMAMD TAYYAB ABBAS,Independent,Loudspeaker 
PS-72,MIRZA SAQLAIN ABBAS BAIG,Independent,Pencil 
PS-112,AHMED RAZA,Independent,Mountain 
PS-112,LIAQUAT ALI ASKANI,PPPP,Arrow 
PS-112,MUBARAK BALOCH,Independent,Jeep 
PS-112,MUHAMMAD AJAZ CHAUDHRY,AATPK,Chair 
PS-112,MUHAMMAD AKBER KHAN,Independent,House 
PS-112,MUHAMMAD AKRAM AWAN,TLP,Crane 
PS-112,MUHAMMAD HANIF,Independent,Bottle 
PS-112,MUHAMMAD SHAHZAD AKRAM,Independent,Pencil 
PS-112,MUHAMMAD ALI KHUHARO,Independent,Goat 
PS-112,MUHAMMAD HASHIM NOORANI,Independent,Apple 
PS-112,MIRZA FAYSAL BAIG,GDA,Star 
PS-112,ABDUL KARIM,Independent,Bullock Cart 
PS-112,SHOKAT ZAMAN,Independent,Tap 
PS-112,AIJAZ ALI,Independent,Pitcher 
PS-112,AFSHAN QAMBER ALI,MQM Pakistan,Kite 
PS-112,IMTIAZ AHMED,Independent,King 
PS-112,IMTIAZ AKBER,PSP,Dolphin 
PS-112,AMJAD IQBAL AFRIDI,PTI,Bat 
PS-112,ASIF KHAN YOUSAF ZAI,ANP,Lantern 
PS-112,JAMSHED ALAM,PRHP,Iron 
PS-112,RIZWAN KHAN,Independent,Pomegranate 
PS-112,ZAIN UL ABDEEN,Independent,Mobile Phone 
PS-112,SALEEM JAVED,PML N,Tiger 
PS-112,NAIK AMANULLAH KHAN,MMA,Book 
PS-114,ASIF REHAN,Independent,Pencil 
PS-114,MUHAMMAD IMRAN,PST,Table Lamp 
PS-114,MUHAMMAD USMAN,MMA,Book 
PS-114,MUHAMMAD SHABBIR,PTI,Bat 
PS-114,MUHAMMAD RUSTAM,Independent,Hanger 
PS-114,MUHAMMAD ASIF KHAN,Independent,Butterfly 
PS-114,MUHAMMAD ASAD KHAN,MQM 2,Candle 
PS-114,QAISER ALI BUTT,TLP,Crane 
PS-114,GHULAM MUSTAFA,Independent,Sun Flower 
PS-114,ZAFAR KHAN,ANP,Lantern 
PS-114,SYED SHAHID MIAN,MQM Pakistan,Kite 
PS-114,SYED HAFEEZUDDIN,PSP,Dolphin 
PS-114,SAEED ULLAH KHAN,PML N,Tiger 
PS-114,MIR TALIB HUSSAIN BROHI,PPPP,Arrow 
PS-121,AZHAR SALAM,GDA,Star 
PS-121,MUHAMMAD KHALID,MMA,Book 
PS-121,ABDUL SHAKOOR MENGAL,Independent,Goat 
PS-121,Muhmmad Sajid Hussain,Independent,Mobile Phone 
PS-121,Qadir Bux,Independent,Medal 
PS-121,Ali Akbar,PPPP,Arrow 
PS-121,Abdul Nabi,PML N,Tiger 
PS-121,Saqib Ali,Independent,King 
PS-121,ABDUL LATIF RIND,PML,Tractor 
PS-121,SHEIKH ABDULLAH,PSP,Dolphin 
PS-121,SHAKIR ULLAH,Independent,Teapot 
PS-121,HAIDER ALI,TLP,Crane 
PS-121,HABIB UR Razzaque,Independent,Fork 
PS-121,HAFIZ JUNAID SAEED,Independent,Slate 
PS-121,JUNAID HAYAT,Independent,Pencil 
PS-121,JAN MUHAMMAD GABOOL,PTI,Bat 
PS-121,SAQIB ALI,Independent,King 
PS-121,BASIT AHMED SIDDIQUE,MQM Pakistan,Kite 
PS-121,MUHAMMAD NAEEM,MQM 2,Candle 
PS-108,Akhtar Hussain,PPP SB,Fist 
PS-108,Muhammad Zafar Iqbal,TLP,Crane 
PS-108,Muhammad Sadiq Rind,PSP,Dolphin 
PS-108,Adnan,Independent,Whistle 
PS-108,Abdul Nasir Baloch,PTI,Bat 
PS-108,Abdul Majeed,PPPP,Arrow 
PS-108,Abdul Subhan,ANP,Lantern 
PS-108,Atif Mahmood,Independent,Wrist Watch 
PS-108,Shahid Ali,Independent,Pitcher 
PS-108,Shah Jahan Baloch,Independent,Basket 
PS-108,Syed Abdul Rasheed,MMA,Book 
PS-108,Syed Saleem Shah Gillani,Independent,Bottle 
PS-108,Sultan Bahadur Khan,PML N,Tiger 
PS-108,Dost Muhamamad Danish,Independent,Pencil 
PS-108,Habib Hassan,Independent,Bell 
PS-108,Jibran,Independent,Sun Flower 
PS-108,Tanvir Ahmad,PP,Balloons 
PS-108,Peer Muhammad,Independent,Bowl 
PS-108,Abdul Mateen,PRHP,Iron 
PS-123,Rehana Anjum,PPPP,Arrow 
PS-123,Muhammad Muhiyuddin,Independent,Brinjal 
PS-123,Muhammad Yaseen,Independent,House 
PS-123,Muhammad Yousaf,MMA,Book 
PS-123,Malik Abdul Nasir Khaliji,Independent,Tap 
PS-123,Malik Matloob Ali awan,PST,Table Lamp 
PS-123,Malik Waleed Jahangeer,PMP 2,Rope 
PS-123,Naila Munir,PSP,Dolphin 
PS-123,Wasim Uddin Qureshi,MQM Pakistan,Kite 
PS-123,Muhammad Ali tariq,GDA,Star 
PS-123,Muhammad Azeem Khan,Independent,Lock 
PS-123,Zain Ul Abdin,PKI,Plough 
PS-123,Syed Aslam Ahmad Qadri,TLP,Crane 
PS-123,Syed Kamran Ahmad Rizvi,MQM 2,Candle 
PS-123,Syed Muhammad Asif,APML,Eagle 
PS-123,Umair Fayyaz,PML N,Tiger 
PS-123,Farid uddin Chishti,Independent,Apple 
PS-123,Faizan Muslim,PTI,Bat 
PS-123,Liaqat Ali,Independent,Pencil 
PS-123,Waqar Hassan,Independent,Bell 
PS-125,Anwar Hussain,Independent,Lock 
PS-125,Mir Taqi Ali,MWMP,Tent 
PS-125,Mehnaz Kanwal,JUP (Noorani),Key 
PS-125,Moiz Bin Zahid,Independent,Mic 
PS-125,Muhammad Ateeq Qureshi,Independent,Hammer 
PS-125,Muhammad Shahid,MQM 2,Candle 
PS-125,Muhammad Anzar Siddiq,Independent,Bunch of Grapes 
PS-125,Muhammad Iqbal,TLP,Crane 
PS-125,Muhammad Idress,PPPP,Arrow 
PS-125,Abdul Haseeb,MQM Pakistan,Kite 
PS-125,Abdul Baqi,MMA,Book 
PS-125,Sheikh Javed Mehboob,Independent,Apple 
PS-125,Syed Muhammad Abbas Jafri,PTI,Bat 
PS-125,Syed Omair uddin,APML,Eagle 
PS-125,Syed Rasahid Rizvi,Independent,Pencil 
PS-125,Syed Anwar Raza Naqvi,PSP,Dolphin 
PS-125,Zain Ul Abdin,Independent,Pomegranate 
PS-125,KISHWAR ZEHRA,Independent,Butterfly 
PS-117,ANUM FASHAN,Independent,Queen 
PS-117,MUHAMMAD WASEEM,Independent,Apple 
PS-117,MUHAMAMD SABIR HUSSAIN,Independent,Scooter 
PS-117,MUHAMAMD ADIL KHAN,PSP,Dolphin 
PS-117,MUHAMMAD KAMRAN ANSARI,Independent,Computer 
PS-117,MUHAMMAD MUDASSAR HUSSAIN ANSARI,MMA,Book 
PS-117,MUHAMMAD MUNAWAR ALI SHEIKH,TLP,Crane 
PS-117,MUHAMMAD NAEEM,Independent,Hammer 
PS-117,MAHMOOD SAEED,Independent,Lock 
PS-117,NADIR KHAN,AATPK,Chair 
PS-117,MUHAMAMD RAZZAQ,Independent,Jug 
PS-117,FAHAD SHAFIQUE,PML N,Tiger 
PS-117,GHULAM QADIR,APML,Eagle 
PS-117,ANWAR MALIK,Independent,Goat 
PS-117,ASIF IQBAL,Independent,T-Shirt 
PS-117,SYED JAVED HUSSAIN,Independent,Waist Coat 
PS-117,SYED SHAHID IQBAL,Independent,Mobile Phone 
PS-117,SYED MUHAMMAD ABU BASHAR,PMP 2,Rope 
PS-117,SHAKEEL AHMED,PTI,Bat 
PS-117,SADAQAT HUSSAIN,MQM Pakistan,Kite 
PS-117,TARIQ IQBAL,Independent,Tonga 
PS-117,ZAFAR IQBAL,PP,Balloons 
PS-117,WASEEM AKHTER,PPPP,Arrow 
PS-101,Babar Qamar Alam,MMA,Book 
PS-101,Muhammad Ayub Khosa,PPPP,Arrow 
PS-101,Muhammad Sulman,PSP,Dolphin 
PS-101,Muhammad Zahir Khan,ANP,Lantern 
PS-101,Muhammad Irfan Apple,Independent,Apple 
PS-101,Muhammad Faheem,Independent,Wrist Watch 
PS-101,Muhammad Haroon Siddiqui,MQM Pakistan,Kite 
