constituency_id,candidate_name,party_abbreviation,symbol_name
PK-2,Ishtiaq Ahmad,Independent,Cricket Stumps 
PK-2,Amir Muqam,PML N,Tiger 
PK-2,Bakhat Amin,MMA,Book 
PK-2,Jafar Shah,ANP,Lantern 
PK-2,Sharafat Ali,PTI,Bat 
PK-2,Nawazish Ali,PPPP,Arrow 
PK-6,Akbar Ali Khan,APML,Eagle 
PK-6,Nisarul Mulk,PMAP,Tree 
PK-6,Mukhtar Raza,PPPP,Arrow 
PK-6,Ali Khan,Independent,Fan 
PK-6,Zafarullah Khan,JUI (Nazryat),Takhti 
PK-6,Sher shah,ANP,Lantern 
PK-6,shahi Nawab,MMA,Book 
PK-6,Saad Eitezaz khan,ATP,Tyre 
PK-6,Raza KHAN,AWP,Bulb 
PK-6,Rahmat Ali,TLP,Crane 
PK-6,Habib Ali Shah,PML N,Tiger 
PK-6,Amjad Ali,PTI,Bat 
PK-6,Imtiaz Khan,Independent,Apple 
PK-6,Yaqoob Khan,Independent,Thermos 
PK-15,Khalid Mehmood,Independent,Fan 
PK-15,Muzafar Said,MMA,Book 
PK-15,Mahmoood Zeb Khan,PPPP,Arrow 
PK-15,Muhabat said,APML,Eagle 
PK-15,Abdur Rauf,Independent,Pencil 
PK-15,Shafi Ullah,PTI,Bat 
PK-15,Shah Khizar,PML Z,Helicopter 
PK-15,Sayad Inayat Ur Rehman,PML N,Tiger 
PK-15,Sumera,Independent,Handbag 
PK-15,Sajjad Ahmad,ANP,Lantern 
PK-15,Noor Muhammad,Independent,Pickup 
PK-13,Azhar Taqweem,PML N,Tiger 
PK-13,shad Nawaz Khan,MMA,Book 
PK-13,Shah saood,Independent,Butterfly 
PK-13,Muhammad Azam Khan,PTI,Bat 
PK-13,Muhammad Zamin Khan,PPPP,Arrow 
PK-13,Malak Muhammad Zaib khan,ANP,Lantern 
PK-13,Hidayat Ullah Khan,Independent,Pencil 
PK-22,Bakht Biland Khan,QWP,Oil Lamp 
PK-22,Raj wali Khan,MMA,Book 
PK-22,Sardar Hussain,ANP,Lantern 
PK-22,Said Muhammad Shamsher,PPPP,Arrow 
PK-22,Abdul Kabir Khan,PTI,Bat 
PK-22,Yousaf Ali,Independent,Teapot 
PK-26,Afsar,Independent,Charpai 
PK-26,Sidra Khalid,PTI,Bat 
PK-26,Abdul Ghafar,Independent,Teapot 
PK-26,Nusrat Sherazi,MMA,Book 
PK-25,Abdullah Quresheshi,QWP,Oil Lamp 
PK-25,Manan Shah Independent,Independent,Sun Flower 
PK-25,Mallik Soon Mian,Independent,Sheep 
PK-25,Muhammad Didar,Independent,Jeep 
PK-25,Muhammad Idrees,MMA,Book 
PK-25,Gul Akbar,Independent,Butterfly 
PK-25,Karim Khan,Independent,Jug 
PK-25,Falqoos,Independent,Ox 
PK-25,Fazal Rahman,Independent,Apple 
PK-25,Umar Siddique,Independent,Pitcher 
PK-25,Attiqur Rahman,Independent,Gun 
PK-25,Abdul kabeer Shah,Independent,Bucket 
PK-25,Abdul Aleem,Independent,Bowl 
PK-25,Shereen Gul Khan,PTI,Bat 
PK-25,Sher Ghazi,Independent,Rabbit 
PK-25,Saeed Ur Rehman,PRHP,Iron 
PK-25,Sarwar Shah,Independent,Charpai 
PK-25,Mian Gul,Independent,Revolver 
PK-23,Afsar Ul Mulk Khan,PPPP,Arrow 
PK-23,Mian Nazeer Rehman,Independent,Water Cooler 
PK-23,Muhammad Yar,MMA,Book 
PK-23,Mutawakil,ANP,Lantern 
PK-23,Umar Zada,AWP,Bulb 
PK-23,Abdul Hadi,PMAP,Tree 
PK-23,Shaukat Ali,PTI,Bat 
PK-23,Sarbaz Khan,Independent,Jeep 
PK-23,Rashid Ahmad,Independent,Knife 
PK-23,Hamid Iqbal Khan,Independent,Sheep 
PK-23,Jehan Zeeb,PSP,Dolphin 
PK-23,Jamal ud Din,JUP (Noorani),Key 
PK-23,MUHAMMAD RASHAD KHAN,PML N,Tiger 
PK-35,Taimoor Ullah Khan,PML N,Tiger 
PK-35,Zareen Gul,PTI,Bat 
PK-35,Syed Laiq Aziz Shah,PPPP,Arrow 
PK-35,Shaukat Zareen,Independent,Suitcase 
PK-35,Shaukat Ali Khan,MMA,Book 
PK-35,Shehzad Haider,Independent,Pitcher 
PK-35,Abdul Qadir Khan,PRHP,Iron 
PK-35,Laiq Muhammad Khan,ANP,Lantern 
PK-29,Amjad Wali Khan,Independent,Bunch of Grapes 
PK-29,Wali Muhammad Khan,PML N,Tiger 
PK-29,Muhammad Qasim,Independent,Thermos 
PK-29,Muhammad Fayyaz,Independent,Charpai 
PK-29,Muhammad Fayyaz,Independent,Duck 
PK-29,Muhammad Fayyaz Khan,MMA,Book 
PK-29,Muhammad Riaz Khan,ANP,Lantern 
PK-29,Atta Muhammad,PRHP,Iron 
PK-29,Saeed,QWP,Oil Lamp 
PK-29,zain ul Marifeen,PML,Tractor 
PK-29,Khanzada Zafar Ali Khan,Independent,Apple 
PK-29,Taj Muhammad,PTI,Bat 
PK-29,Taj Muhammad,Independent,Pickup 
PK-18,Ayaz Muhammad,PMAP,Tree 
PK-18,Muhammad Raza khan,Independent,Jeep 
PK-18,Muhamad Ibrar,QWP,Oil Lamp 
PK-18,kifayat Ullah,TLP,Crane 
PK-18,Shakeel Ahmad,PTI,Bat 
PK-18,Said Wahab,APML,Eagle 
PK-18,Sajjad Ahmad,PML N,Tiger 
PK-18,Amjad Ali,MMA,Book 
PK-18,Ijaz Ali khan,Independent,Butterfly 
PK-18,Ijaz Ali,ANP,Lantern 
PK-18,Muhammad Humayun Khan,PPPP,Arrow 
PK-44,Asad Qaiser,PTI,Bat 
PK-44,Waseem Shah,Independent,Charpai 
PK-44,Gul Zamin Shah,ANP,Lantern 
PK-44,Fazal Akram,Independent,Jeep 
PK-44,Usman Sher,MMA,Book 
PK-44,Tahir Tasleem Khan,JUI (Nazryat),Takhti 
PK-44,Sultan Sher,QWP,Oil Lamp 
PK-44,Zaib Ur Rahman,PPP SB,Fist 
PK-44,Hamid Ali,JUI (S),Ladder 
PK-44,Baber Khan,PML N,Tiger 
PK-44,Yousaf Ali,Independent,Thermos 
PK-31,Babar saleem Swati,PTI,Bat 
PK-31,Muhammad Naheem,Independent,Sun Flower 
PK-31,Muhammad Nisar,AATPK,Chair 
PK-31,Muhammad Atiq Ur Rehman,TLI,Cannon 
PK-31,Muhammad Ibraheem,Independent,King 
PK-31,Kamran Anwar,Independent,Bench 
PK-31,Alamgir Khan Urf Maria,Independent,Sheep 
PK-31,Arif Ameen,ATP,Tyre 
PK-31,Zahoor Ahmad,PML N,Tiger 
PK-31,Syed Tahir Hussain Shah,TLP,Crane 
PK-31,Sultan Mehmood,ANP,Lantern 
PK-31,Rustam Khan,PAT,Missile 
PK-31,Khurram Shahzad Khan,MMA,Book 
PK-31,Nadir Khan,Independent,Jeep 
PK-5,Ameer zeb Shaharyar,PPPP,Arrow 
PK-5,Muhammad Amin,MMA,Book 
PK-5,Muhammad Iqbal,Independent,King 
PK-5,Fazal Rahman,QWP,Oil Lamp 
PK-5,Fazal Hakim Khan Yousafzai,PTI,Bat 
PK-5,Arif Ullah Khan,JUI (Nazryat),Takhti 
PK-5,Zia Ullah Khan,Independent,Apple 
PK-5,Shahab Siyab,Independent,Pencil 
PK-5,Shawkat Ali S/O Muhammad Ghani,Independent,Butterfly 
PK-5,Shawkat Ali S/O Taj Muhammad,Independent,Mobile Phone 
PK-5,Shahid Khan,APML,Eagle 
PK-5,Syed Asif Ali Shah,Independent,Wrist Watch 
PK-5,Barkat Ali,Independent,Jeep 
PK-5,Irshad Ali,PML N,Tiger 
PK-5,Wajid Ali Khan,ANP,Lantern 
PK-55,Akhtar Gul,JUI (S),Ladder 
PK-55,Nasir Khan,ANP,Lantern 
PK-55,Muhammad Ihsan Ullah,TLP,Crane 
PK-55,Fazli Rabbani,MMA,Book 
PK-55,Abdul Wahab,TJP,Laptop 
PK-55,Adil Nawaz,PTI,Bat 
PK-55,Sattar khan,Independent,Suitcase 
PK-55,Rahim Dad Khan,PPPP,Arrow 
PK-55,Jamshid Khan,PML N,Tiger 
PK-55,Jalal Uddin,APML,Eagle 
PK-55,Arshad Ali,ATP,Tyre 
PK-55,Nadeem Khan,PTI (G),Racket 
PK-61,Ibrahim,TLP,Crane 
PK-61,Muhammad Aslam,PPPP,Arrow 
PK-61,Inayat Ur Rahman,MMA,Book 
PK-61,Savid Khan,TJP,Laptop 
PK-61,Rasheed Khan,PTI (G),Racket 
PK-61,Rashid Ali Khan,Independent,Hammer 
PK-61,Dawlat Khan,Independent,Apple 
PK-61,Khair Ul Ibrar,Independent,Thermos 
PK-61,Hafiz Sulaiman ul Haq,Independent,Bench 
PK-61,Pervez Khattak,PTI,Bat 
PK-61,Pervez Ahmad Khan,ANP,Lantern 
PK-61,Ijaz Hussain,Independent,Charpai 
PK-61,Ashraf Nawaz Khan,Independent,Transformer 
PK-61,Muhammad Sajid Fahim,Independent,Jeep 
PK-46,Ibn-e-Aman Khan,PPPP,Arrow 
PK-46,Fazal Ilahi,Independent,Teapot 
PK-46,Muhammad Afzal,PTI N,Batsman 
PK-46,Muhmmad Ali,PTI,Bat 
PK-46,Mehmood Ul Hassan,MMA,Book 
PK-46,Burhan Ullah,QWP,Oil Lamp 
PK-46,Shah Jehan Bacha,PML N,Tiger 
PK-46,Muhammad Ayaz,ANP,Lantern 
PK-20,Bakhat Afsar,ANP,Lantern 
PK-20,Bakhat Jehan Khan,Independent,Jeep 
PK-20,Riaz Khan,PTI,Bat 
PK-20,Salim Khan,AATPK,Chair 
PK-20,Saifullah Khan,PPPP,Arrow 
PK-20,Abdullah,Independent,Kettle 
PK-20,Fazal Ghafoor,MMA,Book 
PK-20,Fazal Karim,PTI (G),Racket 
PK-12,Habib Ullah,Independent,Newspaper 
PK-12,Hanif Ullah Khan,Independent,Match Box 
PK-12,Shahid Ullah,AATPK,Chair 
PK-12,Muhammad Nisar Khan,PML N,Tiger 
PK-12,Inayat Ullah,MMA,Book 
PK-12,Najam Ud Din,PPPP,Arrow 
PK-12,Naveed Anjum Khan,PTI,Bat 
PK-12,Waheed Ullah Khan,ANP,Lantern 
PK-12,ZAFAR AI KHAN,Independent,Mobile Phone 
PK-10,Habib Zada,Independent,Newspaper 
PK-10,Muhammad Ali,MMA,Book 
PK-10,Muhammad Ismail,AATPK,Chair 
PK-10,Gul Sher,ANP,Lantern 
PK-10,Abdul Wahid,Independent,Pickup 
PK-10,Abdul Ghaffar,PML N,Tiger 
PK-10,Abdul khan,Independent,Apple 
PK-10,Said Karim Shah,APML,Eagle 
PK-10,Hameeda Shahid,PTI,Bat 
PK-10,Malak Badshah Saleh,PPPP,Arrow 
PK-68,Arbab Afzal Akbar,PML N,Tiger 
PK-68,Arbab Jahandad,PTI,Bat 
PK-68,Arbab Mir Afzal Khan Duadzai,PML,Tractor 
PK-68,Qari Samiullah Jan,MMA,Book 
PK-68,Malik Amroz Jan,Independent,Pencil 
PK-68,Malik Tamash Khan,PPPP,Arrow 
PK-68,Mumtaz Khan,ANP,Lantern 
PK-68,Wajid Saddiq,PPP SB,Fist 
PK-3,Azam Khan,PIRP,Badge 
PK-3,Mukhtar Ali Khan,Independent,Suitcase 
PK-3,Muhammad Shahi khan,PPPP,Arrow 
PK-3,Mahboob Ur Rahman,Independent,Jeep 
PK-3,Fazal Wahab,ANP,Lantern 
PK-3,Ali Namdar Khan,PMAP,Tree 
PK-3,ALi Shah,MMA,Book 
PK-3,Shah Rooq Khan,APML,Eagle 
PK-3,Sardar khan,PML N,Tiger 
PK-3,Javaid Ali,Independent,Knife 
PK-3,HAIDER ALI KHAN,PTI,Bat 
PK-8,Iqbal Hussain,Independent,Charpai 
PK-8,Fayaz Ali Shah,Independent,Apple 
PK-8,Fazle Subhan,MMA,Book 
PK-8,Azmat Ali Khan,PML N,Tiger 
PK-8,Abdul wahab,APML,Eagle 
PK-8,Zaffar Ulllah Khan,Independent,Sun Flower 
PK-8,Sher Shah Khan,ANP,Lantern 
PK-8,Said Akbar Khan,PPPP,Arrow 
PK-8,Sajjad Khan,QWP,Oil Lamp 
PK-8,Inamullah Khan Shama khel,Independent,Cricket Stumps 
PK-8,Mohibullah Khan,PTI,Bat 
PK-19,Amjad Ali,Independent,Bucket 
PK-19,Gul Zaman,PML N,Tiger 
PK-19,Fayaz Gul,Independent,Pickup 
PK-19,Fazal Muhammad,Independent,Cricket Stumps 
PK-19,Shams Ul Haq,Independent,Fridge 
PK-19,Shafi Ullah,ANP,Lantern 
PK-19,Syed Muhammad Ali Shah,PPPP,Arrow 
PK-19,Haleem Said,Independent,Apple 
PK-19,Jehangir Khan,QWP,Oil Lamp 
PK-19,Jamal Ud Din,MMA,Book 
PK-19,Musavir Khan,PTI,Bat 
PK-53,Ikramullah Shahid,PPPP,Arrow 
PK-53,Amir Haider Azam Khan,ANP,Lantern 
PK-53,Khan Akbar,PML N,Tiger 
PK-53,Zarghoon Shah,Independent,Sun Flower 
PK-53,Syed Umar Farooq,PTI,Bat 
PK-53,Muhammad Wiqas Khan,TLP,Crane 
PK-53,Niaz Ali,MMA,Book 
PK-53,Wilayat Khan,QWP,Oil Lamp 
PK-53,Yousaf Shah,Independent,Chitrali Cap 
PK-9,Amjad Ali,MMA,Book 
PK-9,Nasrullah Khan,QWP,Oil Lamp 
PK-9,Mahmood Khan,PTI,Bat 
PK-9,Muhammad Ayub Khan,ANP,Lantern 
PK-9,Fazal subhan,JUI (Nazryat),Takhti 
PK-9,Abdullah Khan,PML N,Tiger 
PK-9,Sherin Muhammad swati,AATPK,Chair 
PK-9,Sayed Nasar Ali Shah,PPPP,Arrow 
PK-9,Hamid Khan,PMAP,Tree 
PK-9,Yousaf Khan,Independent,Bee 
PK-27,Rozi Khan,Independent,Wrist Watch 
PK-27,Saif Ur Rehman Qureshi,Independent,Pitcher 
PK-27,Saifullah,Independent,Jeep 
PK-27,Zia Ur Rahman,Independent,Cricket Stumps 
PK-27,Fazal Ur Rahman,Independent,Bed 
PK-27,Muhammad Asmatullah,QWP,Oil Lamp 
PK-27,Mufti Ubaid Ur Rahman,Independent,Revolver 
PK-27,Naseeruddin,MMA,Book 
PK-27,MUHAMMAD IQBAL KHAN,PTI,Bat 
PK-17,Saeed Gull,MMA,Book 
PK-17,Said Iftikhaar Shah,AATPK,Chair 
PK-17,Shafi Ur Rahman,APML,Eagle 
PK-17,Shaukat Ali Khan,PML N,Tiger 
PK-17,Aziz Ul Haq,Independent,Parrot 
PK-17,Liaqat Ali Khan,PTI,Bat 
PK-17,Mubarak Jan,Independent,Jeep 
PK-17,Muhammad Muzaffar Khan,PPPP,Arrow 
PK-17,Naeem Jan,ANP,Lantern 
PK-30,Tabarik Ahmad,Independent,Pickup 
PK-30,Mian Zia Ur Rehman,PML N,Tiger 
PK-30,Manzar Sadiq,Independent,Thermos 
PK-30,Muhammad Mushtaq Khan,Independent,Teapot 
PK-30,Maria Fatima,PTI,Bat 
PK-30,Amir Shahzad,TLP,Crane 
PK-30,Syed Mazhar Ali Qasim Shah,Independent,Jeep 
PK-30,Syed Alim Tahir,PRHP,Iron 
PK-30,Syed Ahmad Hussain Shah,PPPP,Arrow 
PK-30,Rashid Ali,AATPK,Chair 
PK-30,Hamid Ali Khan,ANP,Lantern 
PK-30,Wajid Humayun,Independent,Bowl 
PK-24,Ahamad Saeed,Independent,Slate 
PK-24,Muhammad Ali Khan,Independent,Bulb 
PK-24,Faisal Zeb,ANP,Lantern 
PK-24,Fazl Ullah Khan,PML N,Tiger 
PK-24,Adul Maulab,PTI,Bat 
PK-24,Sher Alam Khan,MMA,Book 
PK-24,Saleem Zada,Independent,Spoon 
PK-24,Sajjad Ahmad Khan,QWP,Oil Lamp 
PK-24,Akhtar Ali,Independent,Fan 
PK-24,NASRULLAH KHAN,AWP,Bulb 
PK-71,Aman Ullah,PPPP,Arrow 
PK-71,Muhammad Hanif Afridi,Independent,Pickup 
PK-71,Abdul Kareem Khan,APML,Eagle 
PK-71,Abdul Hafeez,ANP,Lantern 
PK-71,Sifat Ullah,PML N,Tiger 
PK-71,Shah Farman,PTI,Bat 
PK-71,Samandar Khan,TLP,Crane 
PK-71,Zar Muhammad,QWP,Oil Lamp 
PK-71,Javed Khan,MMA,Book 
PK-71,Hidayat Ullah,Independent,Jeep 
PK-85,AKHTER ALI,Independent,Jeep 
PK-85,MUHAMMAD ZAMAN KHATTAK,PPPP,Arrow 
PK-85,MUHAMMAD RAUD AZHAR,Independent,Ox 
PK-85,MUHAMMAD KHURSHEED,ANP,Lantern 
PK-85,MUHAMMAD KHAN,Independent,Lock 
PK-85,MEHBOOB JAN,PMAP,Tree 
PK-85,FARID KHAN TOOFAN,PTI,Bat 
PK-85,SHEHRYAR AKHTAR,Independent,Wrist Watch 
PK-85,SAJJAD PERVAIZ,Independent,Gun 
PK-85,JAVED IQBAL,Independent,Charpai 
PK-85,MIAN NISAR GUL,MMA,Book 
PK-65,Akhtar Khan,Independent,Water Cooler 
PK-65,Mian Muhammad Sareer,Independent,Pencil 
PK-65,Mian Iftikhaar Hussain,ANP,Lantern 
PK-65,Muhammad Tariq Khattak,MMA,Book 
PK-65,Muhammad Dawood Khan,PPPP,Arrow 
PK-65,Tariq,PSP,Dolphin 
PK-65,Saleh Muhammad,Independent,Combat Tank 
PK-65,Khaleeq Ur Rehman,PTI,Bat 
PK-65,Ishtiaq Ur Rehman,QWP,Oil Lamp 
PK-65,Waheed khan,TLP,Crane 
PK-78,Aurangzeb Khan,APML,Eagle 
PK-78,Niaz Muhammad Momand,Independent,Roller of Wood 
PK-78,Mahad Tariq,TLP,Crane 
PK-78,Muhammad Irfn S/O Muhammad Ashiq,Independent,Hanger 
PK-78,Muhammad Irfan S/O Abdul Salam,PTI,Bat 
PK-78,Muhammad Shah,QWP,Oil Lamp 
PK-78,Muhammad Bilal,PJDP,Gavel 
PK-78,Muhammad Ismail,Independent,Tonga 
PK-78,Muhammad Aslam Khan,Independent,Pomegranate 
PK-78,Kashan Ahmad,Independent,Gas Cylinder 
PK-78,Irfan Ullah,PPPP,Arrow 
PK-78,Abid Ullah Khan,Independent,Ice Cream 
PK-78,Khadim Ali,PML N,Tiger 
PK-78,Hussain Khan Baz,Independent,Pencil 
PK-78,Haji Ghulam Ali,MMA,Book 
PK-78,Javed Nasim,PML,Tractor 
PK-78,Haroon Bashir Bilour,ANP,Lantern 
PK-69,Arbab Muhammad Usman Khan,Independent,Sun Flower 
PK-69,Muhammad Sharif,PPPP,Arrow 
PK-69,Inayat Ullah,Independent,Apple 
PK-69,Shakeel Afridi,Independent,Jeep 
PK-69,Saif-Ur-Rahim,Independent,Door 
PK-69,Syed Muhammad Ishtiaq,PTI,Bat 
PK-69,Khalid Waqar,MMA,Book 
PK-69,Saqib Ullah Khan,ANP,Lantern 
PK-69,Israr Khan,QWP,Oil Lamp 
PK-69,Naushad Khan,TLP,Crane 
PK-90,Akram Khan Durrani,MMA,Book 
PK-90,Muhammad Salim,JUI (S),Ladder 
PK-90,Liaquat Ali khan,APML,Eagle 
PK-90,Faridullah Khan,QWP,Oil Lamp 
PK-90,Farhad Ullah,Independent,Match Box 
PK-90,Abdul Samad Khan,ANP,Lantern 
PK-90,Abdur Rauf Qureshi,Independent,Apple 
PK-90,Safdar Iqbal Shah,Independent,Charpai 
PK-90,Haji Malik Adnan Khan,PTI,Bat 
PK-90,Muhammad Usman Ali Khan,Independent,Generator 
PK-7,Ihsan Ullah Shah,PPPP,Arrow 
PK-7,Muhammad Iqbal,Independent,Combat Tank 
PK-7,Fayaz Ali Shah,Independent,Apple 
PK-7,Fazal Akbar,Independent,Transformer 
PK-7,Abdul Ghafoor,PML N,Tiger 
PK-7,Riaz Ahmad Khan,PMAP,Tree 
PK-7,Hussain Ahmad Kanju,MMA,Book 
PK-7,Jamroz Khan,AATPK,Chair 
PK-7,Bakhat Mand Yas,Independent,Jeep 
PK-7,Amjad Ali,PTI,Bat 
PK-7,Waqar Ahmad Khan,ANP,Lantern 
PK-37,Jawad Khan,Independent,Tulip 
PK-37,Nasir Hussain,PPPP,Arrow 
PK-37,Malik shahzad Mehmood,Independent,Lock 
PK-37,Muhammad Imran Zafeer,PRHP,Iron 
PK-37,Abdul Razzaq Abbasi,MMA,Book 
PK-37,Sabahat Khan Jadoon,Independent,Pickup 
PK-37,Sikandar Azam,Independent,Bucket 
PK-37,Sardar Muhammad Idrees,Independent,Jeep 
PK-37,Sardar Sheraz Afzal,Independent,Butterfly 
PK-37,Sardar Aurangzaib,PML N,Tiger 
PK-37,Sajjad Ahmad Khan,AATPK,Chair 
PK-37,SAjid Hussain,Independent,Thermos 
PK-37,Rukhsana Bibi,ANP,Lantern 
PK-37,Rabia Gul,QWP,Oil Lamp 
PK-37,Khan Bahadur Jadoon,Independent,Sewing Machine 
PK-37,Khalid Mehmood,Independent,Gun 
PK-37,Khalid Gohar,Independent,Pitcher 
PK-37,Waqar Nabi,PTI,Bat 
PK-33,Ahmad Sheryar Khan,Independent,Jeep 
PK-33,Nawabzada Farid Salauddin,PTI,Bat 
PK-33,Nasir Mehmood,MMA,Book 
PK-33,Muhammad Safdar,PML N,Tiger 
PK-33,Muhammad Iqbal,AATPK,Chair 
PK-33,Mohabat Khan,Independent,Jug 
PK-33,Ali Muhammad Khan,Independent,Combat Tank 
PK-33,Ibad ur Rehman,PRHP,Iron 
PK-33,Shahzad Haider,Independent,Pitcher 
PK-33,Sarbuland Khan,TLP,Crane 
PK-33,Zahidullah,Independent,Bucket 
PK-33,Zulfikar Khan,Independent,Television 
PK-33,Dilawar Khan,Independent,Jeep 
PK-33,Wajeeh Uz Zaman Khan,PML,Tractor 
PK-59,Babar Ali,PPPP,Arrow 
PK-59,Taj Ali,PML N,Tiger 
PK-59,Syed Zafar Ali Khan,PTI N,Batsman 
PK-59,Abdur Rauf,MMA,Book 
PK-59,Fazal Shakoor khan,PTI,Bat 
PK-59,Qasim Ali,ANP,Lantern 
PK-59,Muhammad Tahir,APML,Eagle 
PK-59,Muhammad Hashim Khan,QWP,Oil Lamp 
PK-59,Naib Khan,TJP,Laptop 
PK-63,Ikhtiar Wali,PML N,Tiger 
PK-63,Jamshid-ud-Din,PTI,Bat 
PK-63,khan sher,Independent,Tulip 
PK-63,Sardar Ali Khan,PRHP,Iron 
PK-63,Shams Ur Rahman,Independent,Butterfly 
PK-63,Liaqat Ali Shabab,PPPP,Arrow 
PK-63,Muhammad Shahid,ANP,Lantern 
PK-63,Mian Sarwar Muzzafar Shah,Independent,Jeep 
PK-63,QURBAN AL KHAN,MMA,Book 
PK-54,Iftikhar Ali,PTI,Bat 
PK-54,Zarshad Khan,Independent,Newspaper 
PK-54,Sher Afghan Khan,ANP,Lantern 
PK-54,Ubaid Khan,Independent,Jeep 
PK-54,Irfan Ali,TLP,Crane 
PK-54,Malak Ijaz Khan,PPPP,Arrow 
PK-54,Mumtaz Ali Khan,PML N,Tiger 
PK-54,Nadar Shah,MMA,Book 
PK-38,Arshad Wadood Khan,Independent,Bell 
PK-38,Waheed Akhtar,Independent,Telephone 
PK-38,Naseer Ahmad khan,Independent,Mobile Phone 
PK-38,Nadeed Ahmad,Independent,Charpai 
PK-38,Malik Naveed Sarwar,Independent,Pitcher 
PK-38,Malik shahzad Mehmood,Independent,Lock 
PK-38,Muhammad Yousaf Khan,TLP,Crane 
PK-38,Muhammad Nabeel Abbasi,Independent,Butterfly 
PK-38,Muhammad Bashir,Independent,Scooter 
PK-38,Muhammad Arshad,PML N,Tiger 
PK-38,Aqeel Ur Rehman Jadoon,Independent,Ice Cream 
PK-38,Shazia Tehmas Khan,PPPP,Arrow 
PK-38,Saleem Shah,PPP SB,Fist 
PK-38,Sikander Azam,Independent,Jeep 
PK-38,Sajjad Ahmad,Independent,Apple 
PK-38,Zaid Bin ayub,QWP,Oil Lamp 
PK-38,Haji Qalandar Khan Lodhi,PTI,Bat 
PK-38,Bibi Shahnaz Raja,ANP,Lantern 
PK-38,Waqas Ahmad,Independent,Pickup 
PK-72,Ashfaq Ahmad Khalil,ANP,Lantern 
PK-72,Manzoor Ali,PPPP,Arrow 
PK-72,Kashif Azam,MMA,Book 
PK-72,Fahim Ahmad,PTI,Bat 
PK-72,Atta Ullah Khan,ATP,Tyre 
PK-72,Abdul Wali,PRHP,Iron 
PK-72,Zahir Khan,PML N,Tiger 
PK-72,Tariq Khan,Independent,Knife 
PK-72,Suhbat Khan,Independent,Pencil 
PK-72,Shaukat Ali,Independent,Transformer 
PK-72,Zar Ali khan,TLP,Crane 
PK-72,Ejaz Akbar,Independent,Pickup 
PK-72,Nargis Samin,QWP,Oil Lamp 
PK-42,Arshad Khan,Independent,Pomegranate 
PK-42,Malik Adeel Iqbal,Independent,Bullock Cart 
PK-42,Malik Tahir Iqbal,Independent,Bowl 
PK-42,Muhammad Waseem,TLP,Crane 
PK-42,Muhammad Qasim Shah,PML N,Tiger 
PK-42,Muhammad Ahmad Shah,Independent,Pickup 
PK-42,Gohar Nawaz Khan,Independent,Bucket 
PK-42,Faisal Zaman,Independent,Pitcher 
PK-42,Faiza BIbi Rasheed,Independent,Pencil 
PK-42,Abdullah Habib,Independent,Mountain 
PK-42,Saima Khalid,PTI,Bat 
PK-42,Sajid Naeem,Independent,Handbag 
PK-42,Rizwana Saeed Mughal,Independent,Water Cooler 
PK-42,Naseem Akhtar,MMA,Book 
PK-64,Pervaiz Khattak,PTI,Bat 
PK-64,Syed Haider Ali Shah,TLP,Crane 
PK-64,Zahoor Ahmad,PML N,Tiger 
PK-64,Muhammad Shahid,ANP,Lantern 
PK-64,Mian Yousaf Jamal Shah,PPPP,Arrow 
PK-64,PERVAIZ KHAN KHATTAK,MMA,Book 
PK-40,Ejaz Ali Khan,PPPP,Arrow 
PK-40,Naveed Asghar,Independent,Apple 
PK-40,Qazi Muhammad Asad Khan,PML N,Tiger 
PK-40,Qazi Attique ur Rehaman,PFP,Ship 
PK-40,Faraziya Shaheen,ANP,Lantern 
PK-40,Syed Qasid Ali Shah,TLP,Crane 
PK-40,Razia Jaffari,MWMP,Tent 
PK-40,Khalid Khan,AATPK,Chair 
PK-40,Hamid Ali,MMA,Book 
PK-40,Akbar Ayub Khan,PTI,Bat 
PK-40,RASHID ZAMAN,TLI,Cannon 
PK-34,Orang Zeb,TLP,Crane 
PK-34,Muhammad Maqsood,PPPP,Arrow 
PK-34,Muhammad Ali,Independent,Teapot 
PK-34,Shahzada Muhammad Gushtasap khan,Independent,Charpai 
PK-34,Shah Abdul Aziz,MMA,Book 
PK-34,Sardar Waqar-ul-Mulk,Independent,Jeep 
PK-34,Sardar Muhammad Yousaf Zaman,PML N,Tiger 
PK-34,Sardar Muhammad Sultan,Independent,Gun 
PK-34,Zahida Sabeel,PTI,Bat 
PK-34,Raja Muhammad Ashfaq,Independent,Bucket 
PK-34,Niaz Muhammad Khan,Independent,Telephone 
PK-32,Ibrar Hussain,MMA,Book 
PK-32,Muhammad Naeem,PML N,Tiger 
PK-32,Muhammad Mahraj,Independent,Pencil 
PK-32,Muhammad Zahoor,Independent,Gun 
PK-32,Muhammad Shuja Khan,PPPP,Arrow 
PK-32,Muhammad Siraj Hamayun,AATPK,Chair 
PK-32,Fayyaz Muzaffar,ANP,Lantern 
PK-32,Taleh Muhammad,TLP,Crane 
PK-32,Zahid Chanzeb,PTI,Bat 
PK-32,Raja Muhammad Hasrat,Independent,Jeep 
PK-32,Habib Ur Rehman Tanoli,QWP,Oil Lamp 
PK-32,Muhammad Naheem,Independent,Pickup 
PK-57,Arshad Ali,QWP,Oil Lamp 
PK-57,Pir Dilawar Shah,PPPP,Arrow 
PK-57,Sohail Khan,Independent,Jeep 
PK-57,Shakeel Bashir Khan,ANP,Lantern 
